product_id,product_name,category,price,stock_quantity,reorder_level,supplier_id
P07435,Product Z7435,Apparel,954.58,985,34,S0465
P07436,Product A7436,Apparel,40.33,58,12,S0615
P07437,Product B7437,Apparel,170.25,67,35,S0584
P07438,Product C7438,Apparel,353.04,768,49,S0318
P07439,Product D7439,Electronics,39.66,704,39,S0334
P07440,Product E7440,Toys,29.92,232,27,S0548
P07441,Product F7441,Books,591.97,744,29,S0208
P07442,Product G7442,Books,534.62,791,12,S0578
P07443,Product H7443,Apparel,183.62,556,15,S0509
P07444,Product I7444,Apparel,447.98,311,13,S0703
P07445,Product J7445,Toys,380.34,624,14,S0190
P07446,Product K7446,Apparel,212.23,338,41,S0086
P07447,Product L7447,Toys,608.62,950,15,S0211
P07448,Product M7448,Electronics,20.83,628,28,S0674
P07449,Product N7449,Electronics,146.83,952,28,S0136
P07450,Product O7450,Toys,32.63,786,44,S0006
P07451,Product P7451,Toys,356.2,432,25,S0491
P07452,Product Q7452,Home,950.44,902,34,S0859
P07453,Product R7453,Home,249.97,540,20,S0179
P07454,Product S7454,Toys,627.77,103,41,S0807
P07455,Product T7455,Apparel,361.22,778,36,S0179
P07456,Product U7456,Electronics,99.27,818,19,S0312
P07457,Product V7457,Toys,598.16,666,36,S0600
P07458,Product W7458,Electronics,237.35,829,27,S0820
P07459,Product X7459,Electronics,78.15,965,46,S0141
P07460,Product Y7460,Toys,542.49,609,45,S0530
P07461,Product Z7461,Home,52.34,463,44,S0060
P07462,Product A7462,Home,525.42,858,33,S0649
P07463,Product B7463,Books,917.29,272,46,S0290
P07464,Product C7464,Home,5.49,221,30,S0374
P07465,Product D7465,Apparel,961.2,671,47,S0025
P07466,Product E7466,Apparel,504.91,123,33,S0837
P07467,Product F7467,Toys,245.5,167,23,S0280
P07468,Product G7468,Books,581.6,704,14,S0614
P07469,Product H7469,Electronics,957.17,746,39,S0659
P07470,Product I7470,Home,934.51,509,41,S0886
P07471,Product J7471,Books,990.65,564,21,S0401
P07472,Product K7472,Books,464.6,132,23,S0859
P07473,Product L7473,Toys,838.38,527,46,S0749
P07474,Product M7474,Books,927.16,172,21,S0393
P07475,Product N7475,Apparel,493.71,200,50,S0763
P07476,Product O7476,Books,247.17,716,21,S0057
P07477,Product P7477,Home,407.93,834,28,S0795
P07478,Product Q7478,Home,757.13,731,19,S0009
P07479,Product R7479,Electronics,408.35,327,16,S0734
P07480,Product S7480,Apparel,276.27,923,16,S0293
P07481,Product T7481,Toys,30.59,516,43,S0381
P07482,Product U7482,Apparel,200.31,944,38,S0312
P07483,Product V7483,Books,499.83,192,46,S0643
P07484,Product W7484,Electronics,478.86,581,17,S0254
P07485,Product X7485,Home,136.08,787,49,S0796
P07486,Product Y7486,Books,363.88,500,21,S0707
P07487,Product Z7487,Toys,435.11,350,30,S0117
P07488,Product A7488,Electronics,413.77,185,46,S0151
P07489,Product B7489,Apparel,707.51,735,42,S0076
P07490,Product C7490,Home,751.81,738,16,S0320
P07491,Product D7491,Toys,991.5,470,23,S0602
P07492,Product E7492,Home,762.45,157,25,S0488
P07493,Product F7493,Apparel,344.34,841,15,S0664
P07494,Product G7494,Electronics,396.69,571,14,S0453
P07495,Product H7495,Home,564.65,648,35,S0821
P07496,Product I7496,Home,171.71,859,46,S0082
P07497,Product J7497,Electronics,609.2,784,26,S0774
P07498,Product K7498,Electronics,225.51,431,39,S0054
P07499,Product L7499,Toys,167.99,718,39,S0040
P07500,Product M7500,Toys,395.86,718,16,S0795
P07501,Product N7501,Books,860.0,51,11,S0243
P07502,Product O7502,Home,101.98,418,26,S0341
P07503,Product P7503,Books,800.18,564,39,S0174
P07504,Product Q7504,Electronics,632.35,432,42,S0755
P07505,Product R7505,Electronics,917.49,158,24,S0490
P07506,Product S7506,Apparel,770.18,601,18,S0801
P07507,Product T7507,Books,396.34,724,37,S0762
P07508,Product U7508,Toys,983.72,887,15,S0548
P07509,Product V7509,Home,589.42,109,15,S0199
P07510,Product W7510,Electronics,569.46,210,20,S0044
P07511,Product X7511,Apparel,400.53,860,45,S0068
P07512,Product Y7512,Books,321.16,450,24,S0757
P07513,Product Z7513,Home,268.28,356,11,S0156
P07514,Product A7514,Electronics,102.14,859,32,S0350
P07515,Product B7515,Apparel,66.83,370,42,S0348
P07516,Product C7516,Electronics,366.28,729,43,S0549
P07517,Product D7517,Toys,606.2,814,50,S0100
P07518,Product E7518,Apparel,970.02,122,22,S0494
P07519,Product F7519,Books,663.68,504,30,S0637
P07520,Product G7520,Home,242.78,572,37,S0229
P07521,Product H7521,Apparel,625.01,698,34,S0023
P07522,Product I7522,Toys,118.36,741,41,S0553
P07523,Product J7523,Home,971.23,618,23,S0015
P07524,Product K7524,Electronics,240.97,695,45,S0483
P07525,Product L7525,Electronics,691.56,430,33,S0407
P07526,Product M7526,Books,411.27,756,18,S0795
P07527,Product N7527,Books,208.89,893,20,S0298
P07528,Product O7528,Electronics,674.19,500,21,S0154
P07529,Product P7529,Toys,373.07,318,24,S0611
P07530,Product Q7530,Apparel,43.58,323,45,S0136
P07531,Product R7531,Home,526.98,770,35,S0740
P07532,Product S7532,Home,40.83,214,16,S0084
P07533,Product T7533,Toys,900.43,735,39,S0459
P07534,Product U7534,Toys,705.42,654,22,S0741
P07535,Product V7535,Books,870.67,145,48,S0367
P07536,Product W7536,Home,224.93,561,30,S0038
P07537,Product X7537,Home,181.19,95,27,S0882
P07538,Product Y7538,Apparel,642.13,884,31,S0699
P07539,Product Z7539,Home,392.61,403,45,S0395
P07540,Product A7540,Home,888.12,243,37,S0650
P07541,Product B7541,Toys,841.04,61,22,S0485
P07542,Product C7542,Home,301.56,378,39,S0756
P07543,Product D7543,Apparel,749.33,500,16,S0291
P07544,Product E7544,Books,367.77,164,50,S0090
P07545,Product F7545,Toys,272.54,813,48,S0873
P07546,Product G7546,Electronics,835.66,406,36,S0290
P07547,Product H7547,Electronics,410.46,933,16,S0095
P07548,Product I7548,Apparel,750.01,448,24,S0763
P07549,Product J7549,Apparel,464.49,615,17,S0528
P07550,Product K7550,Apparel,211.34,546,20,S0524
P07551,Product L7551,Home,789.42,73,45,S0060
P07552,Product M7552,Toys,541.33,338,34,S0007
P07553,Product N7553,Electronics,300.9,90,44,S0137
P07554,Product O7554,Books,404.61,669,47,S0317
P07555,Product P7555,Toys,339.29,248,14,S0542
P07556,Product Q7556,Apparel,858.92,50,36,S0521
P07557,Product R7557,Books,858.8,450,14,S0577
P07558,Product S7558,Apparel,60.51,313,16,S0577
P07559,Product T7559,Toys,870.38,939,49,S0576
P07560,Product U7560,Apparel,867.69,838,27,S0506
P07561,Product V7561,Apparel,588.07,425,31,S0510
P07562,Product W7562,Apparel,974.9,357,25,S0113
P07563,Product X7563,Home,78.87,120,36,S0476
P07564,Product Y7564,Toys,937.79,947,33,S0629
P07565,Product Z7565,Apparel,92.2,603,16,S0775
P07566,Product A7566,Toys,914.44,105,47,S0771
P07567,Product B7567,Toys,440.49,613,20,S0040
P07568,Product C7568,Apparel,929.31,348,33,S0319
P07569,Product D7569,Home,640.59,182,35,S0357
P07570,Product E7570,Toys,443.1,371,50,S0423
P07571,Product F7571,Home,596.46,140,43,S0436
P07572,Product G7572,Apparel,445.75,866,32,S0162
P07573,Product H7573,Apparel,290.69,828,46,S0134
P07574,Product I7574,Apparel,53.12,373,11,S0312
P07575,Product J7575,Books,671.17,466,34,S0693
P07576,Product K7576,Books,99.69,262,18,S0180
P07577,Product L7577,Toys,639.2,999,28,S0284
P07578,Product M7578,Books,999.44,444,49,S0661
P07579,Product N7579,Books,585.22,214,50,S0291
P07580,Product O7580,Home,869.29,401,32,S0681
P07581,Product P7581,Toys,521.43,437,41,S0418
P07582,Product Q7582,Toys,754.45,599,16,S0827
P07583,Product R7583,Apparel,468.06,863,44,S0351
P07584,Product S7584,Home,467.66,796,36,S0758
P07585,Product T7585,Home,777.66,257,39,S0156
P07586,Product U7586,Books,750.32,596,21,S0401
P07587,Product V7587,Apparel,170.43,58,14,S0563
P07588,Product W7588,Home,717.48,730,25,S0702
P07589,Product X7589,Books,382.28,826,37,S0527
P07590,Product Y7590,Home,193.13,835,40,S0291
P07591,Product Z7591,Home,964.95,243,36,S0341
P07592,Product A7592,Electronics,122.35,935,42,S0294
P07593,Product B7593,Toys,363.69,90,48,S0201
P07594,Product C7594,Electronics,589.85,246,30,S0615
P07595,Product D7595,Apparel,179.78,160,22,S0065
P07596,Product E7596,Apparel,99.34,311,16,S0563
P07597,Product F7597,Electronics,512.35,650,13,S0726
P07598,Product G7598,Apparel,141.06,689,15,S0031
P07599,Product H7599,Electronics,66.35,549,30,S0327
P07600,Product I7600,Home,323.51,367,22,S0633
P07601,Product J7601,Electronics,998.82,410,35,S0732
P07602,Product K7602,Home,922.09,938,37,S0839
P07603,Product L7603,Electronics,41.1,483,32,S0188
P07604,Product M7604,Home,28.96,481,19,S0805
P07605,Product N7605,Apparel,686.2,904,47,S0790
P07606,Product O7606,Home,520.38,932,17,S0836
P07607,Product P7607,Books,198.78,494,50,S0388
P07608,Product Q7608,Home,691.42,512,25,S0230
P07609,Product R7609,Home,267.01,93,50,S0199
P07610,Product S7610,Electronics,808.29,448,28,S0392
P07611,Product T7611,Home,827.12,95,14,S0660
P07612,Product U7612,Home,295.78,589,31,S0832
P07613,Product V7613,Toys,331.44,897,50,S0713
P07614,Product W7614,Electronics,232.3,319,14,S0621
P07615,Product X7615,Apparel,112.61,758,16,S0395
P07616,Product Y7616,Apparel,565.72,131,50,S0776
P07617,Product Z7617,Apparel,54.14,452,19,S0251
P07618,Product A7618,Electronics,436.19,285,19,S0869
P07619,Product B7619,Books,674.92,174,22,S0729
P07620,Product C7620,Books,182.95,180,14,S0533
P07621,Product D7621,Books,142.46,628,27,S0542
P07622,Product E7622,Toys,48.98,376,12,S0012
P07623,Product F7623,Toys,44.92,359,27,S0022
P07624,Product G7624,Apparel,321.68,439,39,S0723
P07625,Product H7625,Apparel,720.03,734,21,S0427
P07626,Product I7626,Electronics,40.97,505,39,S0052
P07627,Product J7627,Apparel,273.12,252,40,S0022
P07628,Product K7628,Apparel,313.83,716,22,S0624
P07629,Product L7629,Home,450.44,712,46,S0318
P07630,Product M7630,Apparel,450.8,804,42,S0284
P07631,Product N7631,Electronics,39.16,290,21,S0430
P07632,Product O7632,Books,366.76,830,42,S0368
P07633,Product P7633,Electronics,244.61,249,48,S0037
P07634,Product Q7634,Electronics,477.33,907,10,S0344
P07635,Product R7635,Home,47.83,232,18,S0391
P07636,Product S7636,Toys,576.63,53,22,S0012
P07637,Product T7637,Books,379.12,662,40,S0516
P07638,Product U7638,Apparel,239.69,237,13,S0758
P07639,Product V7639,Books,604.89,987,19,S0874
P07640,Product W7640,Apparel,605.32,191,25,S0691
P07641,Product X7641,Apparel,206.45,228,34,S0033
P07642,Product Y7642,Apparel,917.54,493,13,S0589
P07643,Product Z7643,Electronics,135.46,902,48,S0305
P07644,Product A7644,Electronics,680.16,369,42,S0150
P07645,Product B7645,Electronics,757.36,624,33,S0531
P07646,Product C7646,Home,297.13,363,28,S0113
P07647,Product D7647,Toys,598.54,77,34,S0386
P07648,Product E7648,Electronics,156.12,971,48,S0180
P07649,Product F7649,Toys,181.86,709,44,S0789
P07650,Product G7650,Apparel,227.22,132,46,S0523
P07651,Product H7651,Apparel,876.89,628,12,S0717
P07652,Product I7652,Books,917.77,502,40,S0222
P07653,Product J7653,Home,8.95,419,34,S0720
P07654,Product K7654,Home,289.11,710,26,S0154
P07655,Product L7655,Apparel,470.81,720,17,S0349
P07656,Product M7656,Toys,26.83,118,16,S0237
P07657,Product N7657,Apparel,908.87,102,21,S0205
P07658,Product O7658,Apparel,172.59,497,49,S0144
P07659,Product P7659,Electronics,574.2,446,12,S0184
P07660,Product Q7660,Electronics,307.1,818,39,S0118
P07661,Product R7661,Electronics,788.12,887,28,S0697
P07662,Product S7662,Electronics,462.25,77,18,S0114
P07663,Product T7663,Apparel,564.9,737,46,S0168
P07664,Product U7664,Electronics,240.17,889,36,S0589
P07665,Product V7665,Apparel,914.82,64,13,S0667
P07666,Product W7666,Books,670.17,89,21,S0626
P07667,Product X7667,Home,565.24,989,23,S0092
P07668,Product Y7668,Apparel,514.44,740,28,S0849
P07669,Product Z7669,Toys,127.8,231,23,S0280
P07670,Product A7670,Books,812.25,685,41,S0074
P07671,Product B7671,Books,420.09,264,33,S0469
P07672,Product C7672,Apparel,866.63,436,41,S0199
P07673,Product D7673,Electronics,990.24,618,40,S0615
P07674,Product E7674,Home,65.99,472,21,S0463
P07675,Product F7675,Apparel,868.01,289,48,S0612
P07676,Product G7676,Books,52.87,481,13,S0661
P07677,Product H7677,Toys,846.16,52,22,S0803
P07678,Product I7678,Books,277.38,191,20,S0198
P07679,Product J7679,Electronics,510.85,473,30,S0796
P07680,Product K7680,Books,840.12,327,25,S0425
P07681,Product L7681,Toys,388.09,856,12,S0602
P07682,Product M7682,Apparel,817.43,143,49,S0049
P07683,Product N7683,Apparel,771.88,658,34,S0861
P07684,Product O7684,Books,828.11,308,13,S0140
P07685,Product P7685,Home,336.8,261,28,S0331
P07686,Product Q7686,Toys,73.58,982,23,S0800
P07687,Product R7687,Books,495.71,618,45,S0565
P07688,Product S7688,Apparel,910.33,423,37,S0809
P07689,Product T7689,Books,77.93,739,25,S0134
P07690,Product U7690,Apparel,277.36,893,32,S0305
P07691,Product V7691,Books,694.42,889,27,S0826
P07692,Product W7692,Apparel,479.37,501,14,S0464
P07693,Product X7693,Electronics,992.09,58,26,S0133
P07694,Product Y7694,Books,710.34,947,40,S0531
P07695,Product Z7695,Toys,168.39,446,20,S0833
P07696,Product A7696,Toys,112.9,297,12,S0854
P07697,Product B7697,Apparel,298.35,591,22,S0147
P07698,Product C7698,Home,697.49,757,37,S0398
P07699,Product D7699,Home,540.7,448,10,S0324
P07700,Product E7700,Toys,624.17,296,47,S0147
P07701,Product F7701,Apparel,874.76,807,17,S0066
P07702,Product G7702,Toys,476.4,710,30,S0004
P07703,Product H7703,Books,346.47,611,48,S0642
P07704,Product I7704,Apparel,468.26,853,16,S0469
P07705,Product J7705,Toys,676.37,487,41,S0140
P07706,Product K7706,Toys,864.4,468,21,S0331
P07707,Product L7707,Toys,498.22,140,14,S0680
P07708,Product M7708,Apparel,818.91,633,41,S0311
P07709,Product N7709,Home,580.6,803,18,S0859
P07710,Product O7710,Apparel,578.23,344,28,S0362
P07711,Product P7711,Books,118.68,247,29,S0838
P07712,Product Q7712,Books,132.98,461,35,S0446
P07713,Product R7713,Apparel,418.37,840,44,S0618
P07714,Product S7714,Home,416.87,777,17,S0860
P07715,Product T7715,Books,222.73,868,25,S0608
P07716,Product U7716,Toys,345.44,838,28,S0643
P07717,Product V7717,Apparel,947.87,780,46,S0064
P07718,Product W7718,Home,360.18,254,34,S0597
P07719,Product X7719,Home,78.98,374,27,S0517
P07720,Product Y7720,Toys,695.72,312,36,S0098
P07721,Product Z7721,Electronics,795.28,506,18,S0291
P07722,Product A7722,Home,836.3,541,45,S0066
P07723,Product B7723,Books,238.08,905,14,S0639
P07724,Product C7724,Home,315.8,903,23,S0254
P07725,Product D7725,Home,770.98,917,30,S0336
P07726,Product E7726,Books,649.06,808,36,S0844
P07727,Product F7727,Home,310.2,60,20,S0279
P07728,Product G7728,Toys,778.42,948,25,S0735
P07729,Product H7729,Books,794.75,375,39,S0451
P07730,Product I7730,Toys,548.97,373,48,S0833
P07731,Product J7731,Electronics,433.9,151,14,S0372
P07732,Product K7732,Books,842.7,638,19,S0128
P07733,Product L7733,Books,673.91,138,24,S0726
P07734,Product M7734,Toys,502.08,834,35,S0036
P07735,Product N7735,Home,282.89,733,24,S0630
P07736,Product O7736,Home,907.98,376,19,S0804
P07737,Product P7737,Apparel,677.22,512,28,S0126
P07738,Product Q7738,Books,701.91,764,44,S0203
P07739,Product R7739,Apparel,668.11,110,30,S0083
P07740,Product S7740,Electronics,115.8,552,49,S0099
P07741,Product T7741,Home,69.51,790,50,S0116
P07742,Product U7742,Apparel,114.19,853,43,S0484
P07743,Product V7743,Home,266.12,980,35,S0201
P07744,Product W7744,Electronics,713.52,278,23,S0554
P07745,Product X7745,Home,205.77,207,49,S0519
P07746,Product Y7746,Home,567.38,408,21,S0254
P07747,Product Z7747,Electronics,336.09,368,42,S0742
P07748,Product A7748,Home,433.42,418,44,S0525
P07749,Product B7749,Home,623.92,548,23,S0399
P07750,Product C7750,Electronics,206.46,619,11,S0241
P07751,Product D7751,Home,31.89,973,13,S0220
P07752,Product E7752,Toys,703.8,357,29,S0848
P07753,Product F7753,Electronics,991.63,728,36,S0259
P07754,Product G7754,Books,758.8,258,23,S0038
P07755,Product H7755,Toys,788.58,727,35,S0831
P07756,Product I7756,Toys,17.38,585,44,S0483
P07757,Product J7757,Toys,994.12,312,36,S0618
P07758,Product K7758,Electronics,315.41,201,45,S0256
P07759,Product L7759,Books,20.0,668,42,S0135
P07760,Product M7760,Toys,363.71,410,43,S0159
P07761,Product N7761,Books,505.0,533,10,S0599
P07762,Product O7762,Home,248.72,572,47,S0685
P07763,Product P7763,Toys,854.04,172,12,S0658
P07764,Product Q7764,Home,350.21,842,48,S0206
P07765,Product R7765,Toys,715.99,759,24,S0843
P07766,Product S7766,Apparel,809.88,872,37,S0316
P07767,Product T7767,Home,176.03,533,25,S0404
P07768,Product U7768,Home,435.62,240,33,S0549
P07769,Product V7769,Books,268.73,139,10,S0109
P07770,Product W7770,Apparel,802.1,934,48,S0373
P07771,Product X7771,Electronics,359.9,125,26,S0291
P07772,Product Y7772,Books,419.16,498,38,S0577
P07773,Product Z7773,Books,347.81,872,37,S0882
P07774,Product A7774,Books,178.92,213,43,S0851
P07775,Product B7775,Electronics,645.84,839,39,S0360
P07776,Product C7776,Apparel,909.05,476,44,S0463
P07777,Product D7777,Electronics,791.81,255,22,S0060
P07778,Product E7778,Toys,101.47,400,37,S0015
P07779,Product F7779,Apparel,397.59,556,15,S0565
P07780,Product G7780,Toys,754.92,665,25,S0731
P07781,Product H7781,Toys,525.74,662,31,S0720
P07782,Product I7782,Electronics,363.28,499,37,S0428
P07783,Product J7783,Books,274.35,234,18,S0697
P07784,Product K7784,Electronics,752.86,434,13,S0469
P07785,Product L7785,Toys,89.23,836,10,S0547
P07786,Product M7786,Books,93.36,444,18,S0324
P07787,Product N7787,Apparel,839.76,887,10,S0516
P07788,Product O7788,Electronics,308.6,681,22,S0186
P07789,Product P7789,Apparel,305.1,903,47,S0474
P07790,Product Q7790,Toys,668.93,618,29,S0163
P07791,Product R7791,Apparel,756.67,533,29,S0067
P07792,Product S7792,Home,638.06,773,15,S0769
P07793,Product T7793,Apparel,108.92,862,35,S0531
P07794,Product U7794,Home,891.11,679,45,S0331
P07795,Product V7795,Apparel,133.05,255,36,S0096
P07796,Product W7796,Home,724.02,902,40,S0406
P07797,Product X7797,Toys,395.33,891,24,S0379
P07798,Product Y7798,Apparel,574.04,387,18,S0297
P07799,Product Z7799,Books,932.74,623,35,S0159
P07800,Product A7800,Apparel,146.52,305,43,S0571
P07801,Product B7801,Books,23.82,87,10,S0525
P07802,Product C7802,Home,430.21,501,24,S0151
P07803,Product D7803,Home,92.7,328,16,S0764
P07804,Product E7804,Toys,98.53,964,43,S0398
P07805,Product F7805,Home,691.82,187,12,S0436
P07806,Product G7806,Home,396.34,677,37,S0890
P07807,Product H7807,Home,718.49,859,47,S0596
P07808,Product I7808,Electronics,204.7,270,37,S0389
P07809,Product J7809,Toys,436.49,774,14,S0178
P07810,Product K7810,Electronics,922.14,631,43,S0355
P07811,Product L7811,Home,106.44,552,50,S0857
P07812,Product M7812,Books,447.46,77,26,S0153
P07813,Product N7813,Books,349.81,81,31,S0738
P07814,Product O7814,Books,156.77,699,24,S0165
P07815,Product P7815,Apparel,956.83,117,47,S0584
P07816,Product Q7816,Electronics,808.7,964,31,S0107
P07817,Product R7817,Electronics,275.02,732,34,S0205
P07818,Product S7818,Apparel,901.23,943,37,S0035
P07819,Product T7819,Electronics,451.63,554,27,S0525
P07820,Product U7820,Electronics,652.77,789,47,S0529
P07821,Product V7821,Home,855.35,278,21,S0123
P07822,Product W7822,Apparel,27.15,582,24,S0232
P07823,Product X7823,Home,138.01,474,10,S0510
P07824,Product Y7824,Apparel,968.04,446,32,S0391
P07825,Product Z7825,Home,236.57,147,18,S0320
P07826,Product A7826,Books,433.14,324,43,S0631
P07827,Product B7827,Toys,191.89,938,27,S0355
P07828,Product C7828,Home,72.8,739,35,S0544
P07829,Product D7829,Home,913.43,901,33,S0694
P07830,Product E7830,Electronics,411.38,426,31,S0360
P07831,Product F7831,Home,630.8,77,48,S0622
P07832,Product G7832,Home,858.53,995,29,S0794
P07833,Product H7833,Apparel,993.89,845,20,S0693
P07834,Product I7834,Apparel,172.73,420,46,S0291
P07835,Product J7835,Electronics,778.61,246,30,S0013
P07836,Product K7836,Apparel,129.49,720,14,S0132
P07837,Product L7837,Toys,904.9,121,21,S0178
P07838,Product M7838,Books,356.9,92,27,S0047
P07839,Product N7839,Home,671.3,470,34,S0308
P07840,Product O7840,Toys,139.38,83,21,S0076
P07841,Product P7841,Toys,189.96,727,29,S0470
